No errors
No warnings
127 ms
data source=metars
4956 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
LFPG 060730Z 02012KT 350V060 8000 FEW010 SCT093 16/11 Q1019 NOSIG,LFPG,2023-06-06T07:30:00Z,49.02,2.53,16.0,11.0,20,12,,4.97,30.088583,,,,,,TRUE,,,,,FEW,1000,SCT,9300,,,,,MVFR,,,,,,,,,,,,METAR,107.0
LFPB 060730Z AUTO 35007KT 310V030 9999 FEW015 BKN096 15/11 Q1018 NOSIG,LFPB,2023-06-06T07:30:00Z,48.97,2.42,15.0,11.0,350,7,,6.21,30.059055,,,TRUE,,,TRUE,,,,,FEW,1500,BKN,9600,,,,,VFR,,,,,,,,,,,,METAR,50.0
LFOV 060730Z AUTO 01009KT CAVOK 16/12 Q1018,LFOV,2023-06-06T07:30:00Z,48.03,-0.75,16.0,12.0,10,9,,6.21,30.059055,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,99.0
LFOT 060730Z AUTO 05007KT 010V090 CAVOK 16/12 Q1017 NOSIG,LFOT,2023-06-06T07:30:00Z,47.43,0.72,16.0,12.0,50,7,,6.21,30.029528,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,107.0
LFOP 060730Z AUTO 04009KT 9000 OVC009 13/11 Q1020 BECMG NSC,LFOP,2023-06-06T07:30:00Z,49.37,1.17,13.0,11.0,40,9,,5.59,30.11811,,,TRUE,,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,149.0
LFOK 060730Z AUTO 03010KT CAVOK 18/11 Q1017 NOSIG,LFOK,2023-06-06T07:30:00Z,48.78,4.15,18.0,11.0,30,10,,6.21,30.029528,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,166.0
LFOH 060730Z AUTO 06010KT 9999 SCT013 14/11 Q1020 NOSIG,LFOH,2023-06-06T07:30:00Z,49.52,0.08,14.0,11.0,60,10,,6.21,30.11811,,,TRUE,,,TRUE,,,,,SCT,1300,,,,,,,VFR,,,,,,,,,,,,METAR,87.0
LFOE 060730Z AUTO 04009KT 7000 OVC009 13/11 Q1019 BECMG FEW020,LFOE,2023-06-06T07:30:00Z,49.02,1.22,13.0,11.0,40,9,,4.35,30.088583,,,TRUE,,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,132.0
LFOB 060730Z AUTO 03011KT 360V060 6000 OVC009 14/11 Q1019 BECMG NSC,LFOB,2023-06-06T07:30:00Z,49.47,2.12,14.0,11.0,30,11,,3.73,30.088583,,,TRUE,,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,99.0
LFMU 060730Z AUTO 06006KT 360V110 9999 BKN016 23/18 Q1015 NOSIG,LFMU,2023-06-06T07:30:00Z,43.32,3.35,23.0,18.0,60,6,,6.21,29.970472,,,TRUE,,,TRUE,,,,,BKN,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,14.0
LFMT 060730Z AUTO 07006KT 040V100 CAVOK 23/19 Q1016 BECMG 20012KT,LFMT,2023-06-06T07:30:00Z,43.57,3.97,23.0,19.0,70,6,,6.21,30.0,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,1.2,,,,,,,,,METAR,1.0
LFMP 060730Z AUTO 05007KT 020V080 9999 BKN017 22/17 Q1015 NOSIG,LFMP,2023-06-06T07:30:00Z,42.73,2.87,22.0,17.0,50,7,,6.21,29.970472,,,TRUE,,,TRUE,,,,,BKN,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,41.0
LFMO 060730Z AUTO VRB01KT 9999 OVC029 19/16 Q1016 NOSIG,LFMO,2023-06-06T07:30:00Z,44.13,4.87,19.0,16.0,0,1,,6.21,30.0,,,TRUE,,,TRUE,,,,,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,METAR,56.0
LFMN 060730Z 31009KT 9999 FEW040 23/13 Q1015 NOSIG,LFMN,2023-06-06T07:30:00Z,43.65,7.2,23.0,13.0,310,9,,6.21,29.970472,,,,,,TRUE,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
LFML 060730Z AUTO VRB03KT CAVOK 22/18 Q1016 NOSIG,LFML,2023-06-06T07:30:00Z,43.45,5.22,22.0,18.0,0,3,,6.21,30.0,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
LFMK 060730Z AUTO 08009KT 050V110 9999 FEW014 22/17 Q1015 TEMPO BKN013,LFMK,2023-06-06T07:30:00Z,43.22,2.32,22.0,17.0,80,9,,6.21,29.970472,,,TRUE,,,,,,,,FEW,1400,,,,,,,VFR,,,,,,,,,,,,METAR,124.0
LFMI 060730Z AUTO 11004KT 040V150 CAVOK 22/17 Q1016 NOSIG,LFMI,2023-06-06T07:30:00Z,43.52,4.93,22.0,17.0,110,4,,6.21,30.0,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
LFMH 060730Z AUTO VRB02KT CAVOK 20/13 Q1017,LFMH,2023-06-06T07:30:00Z,45.52,4.28,20.0,13.0,0,2,,6.21,30.029528,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,400.0
LFMD 060730Z AUTO VRB02KT CAVOK 22/17 Q1015 NOSIG,LFMD,2023-06-06T07:30:00Z,43.53,6.95,22.0,17.0,0,2,,6.21,29.970472,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
LFLY 060730Z AUTO 18003KT 080V230 CAVOK 21/14 Q1016 NOSIG,LFLY,2023-06-06T07:30:00Z,45.72,4.95,21.0,14.0,180,3,,6.21,30.0,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,197.0
LFLX 060730Z AUTO 04004KT 350V070 CAVOK 19/13 Q1016 NOSIG,LFLX,2023-06-06T07:30:00Z,46.87,1.73,19.0,13.0,40,4,,6.21,30.0,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,157.0
LFLV 060730Z AUTO 16003KT 110V200 CAVOK 19/13 Q1016,LFLV,2023-06-06T07:30:00Z,46.17,3.38,19.0,13.0,160,3,,6.21,30.0,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,248.0
LFLU 060730Z AUTO VRB01KT CAVOK 20/15 Q1016,LFLU,2023-06-06T07:30:00Z,44.92,4.98,20.0,15.0,0,1,,6.21,30.0,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,162.0
LFLS 060730Z AUTO VRB03KT 9999 FEW013 19/15 Q1017 NOSIG,LFLS,2023-06-06T07:30:00Z,45.37,5.32,19.0,15.0,0,3,,6.21,30.029528,,,TRUE,,,TRUE,,,,,FEW,1300,,,,,,,VFR,,,,,,,,,,,,METAR,386.0
LFLP 060730Z AUTO VRB01KT CAVOK 19/11 Q1018 NOSIG,LFLP,2023-06-06T07:30:00Z,45.92,6.1,19.0,11.0,0,1,,6.21,30.059055,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,460.0
LFLN 060730Z AUTO 00000KT CAVOK 19/13 Q1016,LFLN,2023-06-06T07:30:00Z,46.42,4.02,19.0,13.0,0,0,,6.21,30.0,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,238.0
LFLL 060730Z 20004KT 130V260 CAVOK 20/15 Q1016 NOSIG,LFLL,2023-06-06T07:30:00Z,45.72,5.07,20.0,15.0,200,4,,6.21,30.0,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,234.0
LFLH 060730Z AUTO 02003KT 320V070 CAVOK 21/11 Q1016,LFLH,2023-06-06T07:30:00Z,46.83,4.82,21.0,11.0,20,3,,6.21,30.0,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,190.0
LFLC 060730Z AUTO VRB01KT CAVOK 19/13 Q1016 NOSIG,LFLC,2023-06-06T07:30:00Z,45.78,3.17,19.0,13.0,0,1,,6.21,30.0,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,325.0
LFLB 060730Z AUTO VRB02KT CAVOK 20/13 Q1016 NOSIG,LFLB,2023-06-06T07:30:00Z,45.63,5.87,20.0,13.0,0,2,,6.21,30.0,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,234.0
LFKS 060730Z AUTO 03005KT 020V080 CAVOK 23/16 Q1015,LFKS,2023-06-06T07:30:00Z,41.92,9.4,23.0,16.0,30,5,,6.21,29.970472,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
LFKJ 060730Z AUTO 23004KT 170V280 CAVOK 23/15 Q1015 NOSIG,LFKJ,2023-06-06T07:30:00Z,41.92,8.8,23.0,15.0,230,4,,6.21,29.970472,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
LFKF 060730Z AUTO VRB02KT 9999 FEW022 23/15 Q1015 TEMPO BKN012,LFKF,2023-06-06T07:30:00Z,41.5,9.08,23.0,15.0,0,2,,6.21,29.970472,,,TRUE,,,,,,,,FEW,2200,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
LFKC 060730Z AUTO VRB01KT 9999 FEW025 22/15 Q1016 NOSIG,LFKC,2023-06-06T07:30:00Z,42.52,8.8,22.0,15.0,0,1,,6.21,30.0,,,TRUE,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,38.0
LFKB 060730Z AUTO VRB03KT CAVOK 23/15 Q1015 NOSIG,LFKB,2023-06-06T07:30:00Z,42.55,9.48,23.0,15.0,0,3,,6.21,29.970472,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
LFJR 060730Z AUTO 06007KT CAVOK 18/12 Q1017,LFJR,2023-06-06T07:30:00Z,47.57,-0.32,18.0,12.0,60,7,,6.21,30.029528,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
LFJL 060730Z AUTO 06006KT CAVOK 19/10 Q1018,LFJL,2023-06-06T07:30:00Z,48.97,6.25,19.0,10.0,60,6,,6.21,30.059055,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,259.0
LFGA 060730Z AUTO 04005KT 340V090 CAVOK 20/11 Q1017,LFGA,2023-06-06T07:30:00Z,48.1,7.35,20.0,11.0,40,5,,6.21,30.029528,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,191.0
LFCR 060730Z AUTO 09003KT 050V130 CAVOK 20/13 Q1017 NOSIG,LFCR,2023-06-06T07:30:00Z,44.4,2.47,20.0,13.0,90,3,,6.21,30.029528,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,576.0
LFCK 060730Z AUTO VRB01KT CAVOK 19/16 Q1016 NOSIG,LFCK,2023-06-06T07:30:00Z,43.55,2.28,19.0,16.0,0,1,,6.21,30.0,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,223.0
LFBZ 060730Z AUTO 09003KT 9000 FEW031 BKN150 20/19 Q1014 BECMG 34010KT,LFBZ,2023-06-06T07:30:00Z,43.47,-1.53,20.0,19.0,90,3,,5.59,29.940945,,,TRUE,,,,,,,,FEW,3100,BKN,15000,,,,,VFR,,,,,,,,,,,,METAR,70.0
LFBY 060730Z AUTO 15004KT 110V190 9999 // ////// 21/19 Q1014,LFBY,2023-06-06T07:30:00Z,43.68,-1.07,21.0,19.0,150,4,,6.21,29.940945,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,32.0
LFBX 060730Z AUTO VRB02KT CAVOK 19/16 Q1015,LFBX,2023-06-06T07:30:00Z,45.2,0.82,19.0,16.0,0,2,,6.21,29.970472,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,97.0
LFBP 060730Z AUTO 10003KT 070V130 CAVOK 20/17 Q1015 NOSIG,LFBP,2023-06-06T07:30:00Z,43.38,-0.42,20.0,17.0,100,3,,6.21,29.970472,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,182.0
LFBO 060730Z AUTO 18004KT 120V210 CAVOK 21/16 Q1015 NOSIG,LFBO,2023-06-06T07:30:00Z,43.62,1.37,21.0,16.0,180,4,,6.21,29.970472,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,150.0
LFBM 060730Z AUTO VRB01KT 9999 SCT007 BKN120 OVC170 21/19 Q1014 NOSIG,LFBM,2023-06-06T07:30:00Z,43.92,-0.5,21.0,19.0,0,1,,6.21,29.940945,,,TRUE,,,TRUE,,,,,SCT,700,BKN,12000,OVC,17000,,,VFR,,,,,,,,,,,,METAR,56.0
LFBI 060730Z AUTO 02008KT CAVOK 19/12 Q1016 NOSIG,LFBI,2023-06-06T07:30:00Z,46.58,0.32,19.0,12.0,20,8,,6.21,30.0,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,117.0
LFBH 060730Z AUTO 06014KT CAVOK 21/11 Q1015 NOSIG,LFBH,2023-06-06T07:30:00Z,46.18,-1.2,21.0,11.0,60,14,,6.21,29.970472,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
LFBG 060730Z AUTO 06004KT 020V090 CAVOK 19/12 Q1015 NOSIG,LFBG,2023-06-06T07:30:00Z,45.67,-0.32,19.0,12.0,60,4,,6.21,29.970472,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,28.0
LFBF 060730Z AUTO VRB01KT CAVOK 20/16 Q1015,LFBF,2023-06-06T07:30:00Z,43.53,1.37,20.0,16.0,0,1,,6.21,29.970472,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,159.0
LFBE 060730Z AUTO 06004KT CAVOK 18/17 Q1014 NOSIG,LFBE,2023-06-06T07:30:00Z,44.82,0.52,18.0,17.0,60,4,,6.21,29.940945,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,49.0
LFBD 060730Z AUTO 07005KT 030V100 CAVOK 23/16 Q1014 NOSIG,LFBD,2023-06-06T07:30:00Z,44.82,-0.7,23.0,16.0,70,5,,6.21,29.940945,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,48.0
LFBC 060730Z AUTO 09004KT 060V120 CAVOK 20/16 Q1014 NOSIG,LFBC,2023-06-06T07:30:00Z,44.52,-1.12,20.0,16.0,90,4,,6.21,29.940945,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
LFBA 060730Z AUTO 11003KT 010V180 CAVOK 22/17 Q1014 NOSIG,LFBA,2023-06-06T07:30:00Z,44.17,0.6,22.0,17.0,110,3,,6.21,29.940945,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,68.0
LFAT 060730Z AUTO 05012KT 010V090 9999 BKN016 14/10 Q1021 NOSIG,LFAT,2023-06-06T07:30:00Z,50.52,1.62,14.0,10.0,50,12,,6.21,30.147638,,,TRUE,,,TRUE,,,,,BKN,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,2.0
LFAC 060730Z AUTO 04011KT 9999 OVC015 13/10 Q1022,LFAC,2023-06-06T07:30:00Z,50.97,1.95,13.0,10.0,40,11,,6.21,30.177166,,,TRUE,,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,3.0
LEMO 060730Z 10001KT CAVOK 23/13 Q1012 NOSIG,LEMO,2023-06-06T07:30:00Z,37.17,-5.62,23.0,13.0,100,1,,6.21,29.88189,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,82.0
LEJR 060730Z VRB01KT CAVOK 25/11 Q1011,LEJR,2023-06-06T07:30:00Z,36.75,-6.07,25.0,11.0,0,1,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
LDZD 060730Z 17005KT 110V230 9999 SCT030 SCT065 19/18 Q1016 NOSIG,LDZD,2023-06-06T07:30:00Z,44.1,15.33,19.0,18.0,170,5,,6.21,30.0,,,,,,TRUE,,,,,SCT,3000,SCT,6500,,,,,VFR,,,,,,,,,,,,METAR,82.0
LDZA 060730Z VRB01KT 9999 SCT007 BKN012 19/17 Q1016 TEMPO BKN007,LDZA,2023-06-06T07:30:00Z,45.72,16.07,19.0,17.0,0,1,,6.21,30.0,,,,,,,,,,,SCT,700,BKN,1200,,,,,MVFR,,,,,,,,,,,,METAR,103.0
LDSP 060730Z 30005KT 280V020 9999 -RA FEW040 SCT060 19/16 Q1015 TEMPO FEW040CB,LDSP,2023-06-06T07:30:00Z,43.53,16.3,19.0,16.0,300,5,,6.21,29.970472,,,,,,,,,,-RA,FEW,4000,SCT,6000,,,,,VFR,,,,,,,,,,,,METAR,16.0
LDRI 060730Z 12003KT 070V180 9999 FEW013 BKN030 18/18 Q1016,LDRI,2023-06-06T07:30:00Z,45.22,14.57,18.0,18.0,120,3,,6.21,30.0,,,,,,,,,,,FEW,1300,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,80.0
LDPL 060730Z 13005KT 080V150 9999 FEW010 FEW025TCU 20/18 Q1015 TEMPO TSRA FEW025CB,LDPL,2023-06-06T07:30:00Z,44.88,13.92,20.0,18.0,130,5,,6.21,29.970472,,,,,,,,,,,FEW,1000,FEW,2500,,,,,VFR,,,,,,,,,,,,METAR,63.0
LDOS 060730Z 10004KT 5000 -RA BR BKN005 19/18 Q1016,LDOS,2023-06-06T07:30:00Z,45.47,18.82,19.0,18.0,100,4,,3.11,30.0,,,,,,,,,,-RA BR,BKN,500,,,,,,,IFR,,,,,,,,,,,,METAR,82.0
LDDU 060730Z 09005KT 9999 FEW045 21/15 Q1016 BECMG 15010KT,LDDU,2023-06-06T07:30:00Z,42.57,18.27,21.0,15.0,90,5,,6.21,30.0,,,,,,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,156.0
LBWN 060730Z 15008KT 120V190 CAVOK 22/13 Q1021 NOSIG,LBWN,2023-06-06T07:30:00Z,43.22,27.82,22.0,13.0,150,8,,6.21,30.147638,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,74.0
LBSF 060730Z 10013KT CAVOK 19/08 Q1020 NOSIG,LBSF,2023-06-06T07:30:00Z,42.65,23.37,19.0,8.0,100,13,,6.21,30.11811,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,592.0
LBPD 060730Z AUTO 10007KT 070V150 9999 NCD 19/11 Q1021 NOSIG,LBPD,2023-06-06T07:30:00Z,42.05,24.85,19.0,11.0,100,7,,6.21,30.147638,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,182.0
LBGO 060730Z AUTO 10007KT 9999 NCD 22/11 Q1019 NOSIG,LBGO,2023-06-06T07:30:00Z,43.15,25.72,22.0,11.0,100,7,,6.21,30.088583,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,84.0
LBBG 060730Z 14008KT 110V170 9999 FEW025 22/10 Q1021 NOSIG,LBBG,2023-06-06T07:30:00Z,42.57,27.52,22.0,10.0,140,8,,6.21,30.147638,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,41.0
KSUT 060730Z AUTO 25005KT 10SM CLR 17/13 A2993 RMK AO2 T01670130,KSUT,2023-06-06T07:30:00Z,33.93,-78.08,16.7,13.0,250,5,,10.0,29.929134,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
KRHP 060730Z AUTO 00000KT 7SM OVC003 17/16 A2999 RMK AO2 P0001 T01670160,KRHP,2023-06-06T07:30:00Z,35.18,-83.85,16.7,16.0,0,0,,7.0,29.991142,,,TRUE,TRUE,,,,,,,OVC,300,,,,,,,LIFR,,,,,,0.01,,,,,,METAR,515.0
KRCZ 060730Z AUTO 19004KT 10SM CLR 17/15 A2993 RMK AO2 T01650149,KRCZ,2023-06-06T07:30:00Z,34.88,-79.77,16.5,14.9,190,4,,10.0,29.929134,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,110.0
KQFX 060730Z AUTO 26006KT 9999 FEW045 BKN130 25/14 A2967 RMK A02 TSNO,KQFX,2023-06-06T07:30:00Z,,,25.0,14.0,260,6,,6.21,29.66929,,,TRUE,TRUE,,,TRUE,,,,FEW,4500,BKN,13000,,,,,VFR,,,,,,,,,,,,METAR,
KQFV 060730Z AUTO 25003KT 9999 FEW048 SCT090 23/13 A2974 RMK A02 TSNO,KQFV,2023-06-06T07:30:00Z,,,23.0,13.0,250,3,,6.21,29.740158,,,TRUE,TRUE,,,TRUE,,,,FEW,4800,SCT,9000,,,,,VFR,,,,,,,,,,,,METAR,
KQFU 060730Z AUTO 22005G11KT 9999 SCT022 SCT090 BKN140 22/14 A2976 RMK A02 TSNO,KQFU,2023-06-06T07:30:00Z,,,22.0,14.0,220,5,11,6.21,29.760826,,,TRUE,TRUE,,,TRUE,,,,SCT,2200,SCT,9000,BKN,14000,,,VFR,,,,,,,,,,,,METAR,
KQFT 060730Z AUTO 23002KT 9999 BKN100 BKN130 23/15 A2970 RMK A02 TSNO,KQFT,2023-06-06T07:30:00Z,,,23.0,15.0,230,2,,6.21,29.698818,,,TRUE,TRUE,,,TRUE,,,,BKN,10000,BKN,13000,,,,,VFR,,,,,,,,,,,,METAR,
KQFB 060730Z AUTO 22004KT 9999 SCT060 30/14 A2971 RMK A02 TSNO,KQFB,2023-06-06T07:30:00Z,,,30.0,14.0,220,4,,6.21,29.71063,,,TRUE,TRUE,,,TRUE,,,,SCT,6000,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEX 060730Z AUTO 30004KT 9999 CLR 29/11 A2958 RMK A02 TSNO,KQEX,2023-06-06T07:30:00Z,,,29.0,11.0,300,4,,6.21,29.58071,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEW 060730Z AUTO 25004KT 9999 // CLR 28/13 A2966 RMK A02 TSNO,KQEW,2023-06-06T07:30:00Z,,,28.0,13.0,250,4,,6.21,29.660433,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEV 060730Z AUTO 31005KT 9999 BKN050 28/14 A2966 RMK A02 TSNO,KQEV,2023-06-06T07:30:00Z,,,28.0,14.0,310,5,,6.21,29.660433,,,TRUE,TRUE,,,TRUE,,,,BKN,5000,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEQ 060730Z AUTO 24007G13KT 9999 SCT022 SCT100 BKN140 21/15 A2975 RMK A02 TSNO,KQEQ,2023-06-06T07:30:00Z,,,21.0,15.0,240,7,13,6.21,29.749016,,,TRUE,TRUE,,,TRUE,,,,SCT,2200,SCT,10000,BKN,14000,,,VFR,,,,,,,,,,,,METAR,
KQEP 060730Z AUTO 29007G13KT 9999 FEW120 24/13 A2973 RMK A02 TSNO,KQEP,2023-06-06T07:30:00Z,,,24.0,13.0,290,7,13,6.21,29.731298,,,TRUE,TRUE,,,TRUE,,,,FEW,12000,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEJ 060730Z AUTO 02001KT 9999 BKN038 22/16 A2966 RMK A02 TSNO,KQEJ,2023-06-06T07:30:00Z,,,22.0,16.0,20,1,,6.21,29.660433,,,TRUE,TRUE,,,TRUE,,,,BKN,3800,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEI 060730Z AUTO 18005G10KT 9999 SCT048 25/13 A2968 RMK A02 TSNO,KQEI,2023-06-06T07:30:00Z,,,25.0,13.0,180,5,10,6.21,29.681103,,,TRUE,TRUE,,,TRUE,,,,SCT,4800,,,,,,,VFR,,,,,,,,,,,,METAR,
KMQI 060730Z AUTO 22008KT 10SM CLR 18/15 A2988 RMK AO2 T01790153,KMQI,2023-06-06T07:30:00Z,35.92,-75.7,17.9,15.3,220,8,,10.0,29.878937,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KMBL 060730Z AUTO 00000KT 3/4SM BR CLR 11/10 A3000 RMK AO2 VIS 1/4V3,KMBL,2023-06-06T07:30:00Z,44.27,-86.25,11.0,10.0,0,0,,0.75,30.0,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,LIFR,,,,,,,,,,,,SPECI,187.0
KLHZ 060730Z AUTO 25003KT 10SM CLR 16/15 A2991 RMK AO2,KLHZ,2023-06-06T07:30:00Z,36.02,-78.33,16.0,15.0,250,3,,10.0,29.911417,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,104.0
KIXA 060730Z AUTO 00000KT 10SM SCT080 12/12 A2989 RMK AO2,KIXA,2023-06-06T07:30:00Z,36.33,-77.63,12.0,12.0,0,0,,10.0,29.890747,,,TRUE,TRUE,,,,,,,SCT,8000,,,,,,,VFR,,,,,,,,,,,,METAR,43.0
KHRF 060730Z AUTO 19010KT 10SM CLR 14/11 A3004 RMK AO2 Hamilton ,KHRF,2023-06-06T07:30:00Z,46.25,-114.13,14.0,11.0,190,10,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1112.0
KHNZ 060730Z AUTO 23004KT 10SM CLR 14/14 A2989 RMK AO2 T01410140,KHNZ,2023-06-06T07:30:00Z,36.37,-78.53,14.1,14.0,230,4,,10.0,29.890747,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,158.0
KGWW 060730Z AUTO 20003KT 10SM CLR 15/15 A2991 RMK AO2 T01460146,KGWW,2023-06-06T07:30:00Z,35.47,-77.97,14.6,14.6,200,3,,10.0,29.911417,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,40.0
KFFA 060730Z AUTO 21004KT 10SM CLR 18/15 A2986 RMK AO2 T01760149,KFFA,2023-06-06T07:30:00Z,36.02,-75.67,17.6,14.9,210,4,,10.0,29.861221,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
